,Tweet content,Latitude,Longitude
63822,If they made these when I was 10 years old my entire life would've changed for the better… https://t.co/Hea6IbRaiI,40.7114,-74.0647
7638,"I'm at River Road Icehouse - @rricehouse in New Braunfels, TX https://t.co/vSF7vLsUG3",29.7476588,-98.14508711
12143,#SanFrancisco @BeauxSF is going off! #ACModels are here! • 2344 Market Street • #SFNightLife… https://t.co/tnnxrRWA3G,37.763556,-122.43411
175447,See ya at 7👀 #itsallhappening @ Washington Township High School https://t.co/WF1GiIthmF,39.741073,-75.077862
50127,The #Meatballs! This group is mesmerizing! @ Overland Park Farmers Market https://t.co/FGAK7MG7cQ,38.98474457,-94.67105967
144450,We're in love❤️ @ Allen Performing Arts Center https://t.co/4wA01mOJGx,33.10853869,-96.65933244
116088,"Interested in a #job near #SouthLakeTahoe, CA? This could be a great fit: https://t.co/NN6xZDktrM #Hiring #CareerArc",38.933240999999995,-119.98434820000001
75461,I'm at Human Sport https://t.co/FoYGLozby3,20.63296188,-103.36946601
8478,Great night with great people happy birthday @music_chrisdun 👌🏻🎉 #NYC @ LIBATION NYC https://t.co/1RBqwTvVDT,40.7204,-73.98831
89048,"Can you recommend anyone for this #Hospitality #job? https://t.co/uJNLsptxxQ #SONIC #Lancaster, SC #Hiring #CareerArc",34.7346094,-80.78797879999999
121337,Good morning #longbeachgrandprix   todays plan is to drive pace cars and rock #superdrift… https://t.co/XadX7LoNrg,33.76638889,-118.19277778
165036,Arizona sunsets are truely the most beautiful #sunset #photography #arizona #arizonasunset @… https://t.co/qEakof1plw,33.35,-111.789
122640,"See our latest #Lincoln, NE #job and click to apply: Warehouse Technician - https://t.co/WfMfNuNhLl #Manufacturing #Hiring #CareerArc",40.8257625,-96.6851982
34293,Just posted a photo @ South Miami Beach https://t.co/E2QnUwxGb9,25.77480326,-80.15763814
111929,Lunch is ready!!! @ Latin House Grill https://t.co/lwYtbmghUi,25.70176,-80.34899999999999
1339,ONE LOVE https://t.co/iFkcxzpM4L,40.8167592,-73.8682319
190226,My new plates just arrived! Rep'n the business and donating to a good cause at the same time… https://t.co/7V3fbE6mKL,33.867209,-117.940679
121446,Elegant Tern Playing With Fish https://t.co/2mYIoefKEw,37.6992521,-123.01219520000001
118961,Very good. Light. Tart up front. Dry at the end. Great palate clean... (The Publican Cider) https://t.co/oN2ZxdbJBu #photo,41.9136,-87.6541
188270,"#LosAngeles, CA #Healthcare #Job: Resiliency Trainer at UCLA Health Careers https://t.co/ZvEms3k3lI #Jobs #Hiring #CareerArc",34.058081,-118.44450559999999
39979,"Close... 💥👁🎨
#graffiti #spraypaint #handwriting #freehandart #freehand #freestyle… https://t.co/0QClXqXvpX",42.36510215,-71.25885405
3810,Coupon for One Milk Tea with Purchase of a Ramen Burger https://t.co/0xextVxrTg,37.783,-122.463
155948,"I'm at Palmetto South Bound in Miami, FL https://t.co/fnNL5yfBkL",25.7968692,-80.32215659000002
19583,🌵🌵🌹🌵🌵 @ The LAB https://t.co/wQB7paSIMy,33.67743,-117.88583
99832,"We're #hiring! Read about our latest #job opening here: Customer Service Associate Windows and Walls - https://t.co/0qgxaybCM3 #Wooster, OH",40.8050565,-81.93514300000001
174446,"We're #hiring! Click to apply: Customer Service Associate - https://t.co/45zASX817d #Hospitality #parttime #Louisville, KY #Veterans #Job",38.2548404,-85.7575028
132094,dense fog advisory is in effect until 10 am for areas along and south of interstate 20...and along and west of i... https://t.co/kTJ8eyeBsA,40.701229999999995,-73.34835
56045,Thanks for being my best friend and roommate ❤️❤️ @ Kappa Alpha… https://t.co/grtRg6RoAg,42.782375099999996,-96.9209703
133143,Getting excited 😊👏🏽👍🏽👍🏽✈️ @ John F. Kennedy International Airport https://t.co/BZcv8vqmwQ,40.63972222,-73.77888889
20302,Tried the butter beer today!!! Really tasty but just a tad too sweet! 🍺🍺🍺 #universal… https://t.co/RQufobvZHP,34.13741311,-118.35511686
35216,"Me ...Myself ...and I!  #ChilinnnInTheKuttt (at @BigHornBBQ in Pearland, TX) https://t.co/KPJsQsrest https://t.co/aZPCJNwiPS",29.56913721,-95.38561447
136166,"Beach or Bitch? @ Laguna Beach, California https://t.co/W4iA2HJ1ag",33.5315,-117.76899999999999
119494,"Want to work in #Houston, TX? View our latest opening: https://t.co/J968USYrF2 #Healthcare #Job #Jobs #Hiring",29.7604267,-95.36980279999999
3747,That sound 💕 #birdchirping #earlymornings #mothernature @ Thomson… https://t.co/IQUX1W4ahN,43.75777778,-79.25527778
68099,I just love looking at this beauty whenever I am going home. Breath-taking. #hometown… https://t.co/L3Fg5N1FrS,38.624520000000004,-90.18471
91703,"Want to work in #Carlisle, PA? View our latest opening: https://t.co/03fllUhQpl #Writing #Job #Jobs #Hiring",40.201024100000005,-77.20027450000002
198466,"Accident, right lane blocked in #Hamilton on I 75 SB at I-74 #traffic https://t.co/oaARUhWVVr",39.14754,-84.53903000000001
112535,"All @nike outfit 💪🏼 #newyork • Snapchat : Pauline_deparis @ New York, New York https://t.co/xffJdur3DQ",40.7142,-74.0064
92778,"#Hospitality #Job alert: Customer Service - Restaurant | Love's Travel Stops &amp; Country St... | #Ripon, CA https://t.co/h70JTTrKqa #Jobs",37.7394537,-121.13541409999998
10051,"We're #hiring! Read about our latest #job opening here: IS Java/J2EE Developer, Manulife Bank Systems - https://t.co/p5TSr4TAVL #IT",43.4642578,-80.52040959999998
131554,"Can you recommend anyone for this #Nursing #job? https://t.co/WLXVRfWlCN #RN #Nursing #Houston, TX #Hiring https://t.co/qLVF3Dy6Wc",29.7604267,-95.36980279999999
150508,"Want to work at CVS Health? We're #hiring in #Cypress, CA! Click for details: https://t.co/KsyQoRddcb #Healthcare #Job #Jobs #CareerArc",33.8169599,-118.0372852
47934,First Time at  @jaxarmadafc game and it's a blast #beer # soccer @… https://t.co/ZoyqANH5YI,30.3253307,-81.6425629
86641,Flashback Friday. To that last Tuesday when I had the honor of shooting the KSTU wedding at the… https://t.co/hKjxdbk1vL,26.11841,-80.1374371
29954,"Just posted a photo @ Des Moines, Iowa https://t.co/ciNTAzLcVV",41.5909,-93.6209
175207,"View from my desk
#gallery #jessicahagen #jessicahagenfineart #art #fineart #newportri… https://t.co/wzrdk9W13t",41.492344,-71.316264
122787,"""Spilling the Tea!"" #truth #speakingthetruth #hairstylist #haircolorist #hairsalon #nyc… https://t.co/cnuUEXV6gW",40.7390213,-73.99063870000002
31346,Stopppp,35.3299979,-81.0890234
57531,Look how far that's got me though🤔,37.045254,-76.357268
157392,😘😘 @ Mytrle Beach South Carolina https://t.co/Au9E7Wnfu4,33.68801148,-78.88344884999998
15493,@jpmontoya #montoya #Indycar @indycar #longbeach @ Toyota Grand Prix of Long Beach https://t.co/UEaDJFyAHy,33.812560999999995,-118.1933212
201698,Hard working fella here @ Port Of Fourchon https://t.co/dvagYRpQej,29.12319945,-90.20886654
134405,"Joe ""TH8A"" Fabio #musicproduction #musicproducer #art #artist #losangeles #california #music… https://t.co/UdhUVgwx2y",34.0522,-118.243
129898,"@ebbtideapp Tide in Stone Harbor, New Jersey 04/15/2016
 Low 10:48am  0.3
High  4:51pm  3.9
 Low 10:58pm  0.6
High  5:09am  4.4",39.0567,-74.765
32454,"@Bbenkner Happy Birfday, Betty! Hope you have a geeat one.",34.1055411,-118.198474
25454,"@SkinnyArtist Thx you! Onto fame, feel free to advise https://t.co/ENqg9Qed3z",35.9683099,-95.8738439
122311,"See our latest #Peabody, MA #job and click to apply: Assistant Manager - https://t.co/nqc9LLFl6Z #Hospitality #Hiring #CareerArc",42.5278731,-70.92866090000001
44626,"27911 Walsh Crossing Dr, Katy, TX 77494, $0 https://t.co/MToOR6GWXP",29.74020004,-95.8302002
160577,"Want to work at Robert Half Finance &amp; Accounting? We're #hiring in #SanFrancisco, CA! Click for details: https://t.co/SMKt6nIgNl #Job #Jobs",37.7959362,-122.40000320000001
150447,Loving the two new trees we got for the backyard last year. Like seriously love. The #fringetree… https://t.co/ptNWBDxTap,33.9198,-84.5445
107086,"Want to work in #Reston, VA? View our latest opening: https://t.co/aAGiJpLQO4 #BusinessMgmt #Job #Jobs #Hiring #CareerArc",38.9586307,-77.35700279999999
103116,"We're #hiring! Read about our latest #job opening here: Teller - Part Time ( Smith Valley ) - https://t.co/sWMwygIafI #Greenwood, IN",39.6136578,-86.10665259999999
17657,I'm at Fracc. Bellavista Satelite https://t.co/UaqSkqeU3v,19.52641093,-99.23304271
199912,"I'm at Montague Hall in Duluth, MN https://t.co/dFswB3vLuX",46.81904053,-92.08416689
186263,Healthy treats! Big selection!!! @ theDogWorks/cats2 https://t.co/i5LOhJy2AM,39.939510299999995,-82.9907913
121230,"#Toronto, ON #InvestmentBanking #Job: Portfolio Manager, Passive Equities at TD Bank Canada https://t.co/9EBGfIa83F #Jobs #Hiring",43.6471768,-79.38157640000001
178369,Found Property | Bermondsey Rd &amp; Northline Rd [54 Div.] 04/14 13:17 #O'Connor_Parkview #Toronto,43.7149455,-79.3124703
197556,"Papa Gino's #Transportation #Job: Delivery Driver (#Saugus, MA) https://t.co/OuNKjDVxwq #Jobs #Hiring #CareerArc",42.4651421,-71.0110473
189866,"What followed was a triptych of quail. The center bird was roasted and stuffed, the half on the… https://t.co/BvHjCiyQeA",29.955340000000003,-90.0682
67283,"#Legal #Job in #VariousUSCities, US: Attorney Jobs-JDHUNTR-15126 General... at In-House Counsel Jobs | JDHUNTR https://t.co/dj3utHASN0",34.062028000000005,-118.314876
60723,"heather for life (@ Sorella Boutique in Los Angeles, Calif) https://t.co/YN5VmY9ld5",34.084162,-118.360277
129645,"The Watts Towers by Simon Rodia, love it ... #wattstowers #losangeles #California… https://t.co/UfAkfJgPHg",33.93873889,-118.24104722
6579,Made it! Finally 💕 #integratron #joshuatree @ Integratron https://t.co/qvX32QhggD,34.29444167,-116.40370556
121135,"I'm at orangetheory Fitness in Charlotte, NC https://t.co/Pe0R5yJt3C",35.19402193,-80.86279716999998
90082,"We're #hiring! Click to apply: Program Support Assistant (OA) - https://t.co/QHYG7yKWfY #Clerical #SanAntonio, TX #Veterans #Job #Jobs",29.4241219,-98.4936282
41964,First camping trip of the year. #spring #springtime #springtime #outdoors #camping #campinglife… https://t.co/QBBs1d2IQv,33.41847358,-97.0539882
77781,Look what is down the street from my house.  Is someone hinting at something. https://t.co/vO14P73kRG https://t.co/YM3uDpbr91,41.92292454,-87.68529251
11966,"Hold Back the River by James Bay is #nowplaying in Tavern on Main, Snellville.  Download it now at https://t.co/xNnPY6vyTz",33.838899,-84.06572300000002
65175,"I'm at @Wawa Food Market #8013 in Philadelphia, PA https://t.co/JDsS1u7mm6",39.97727026,-75.11873247
73398,"We're #hiring! Click to apply: Inpatient Coder II - https://t.co/V4FadPVFLe #Healthcare #Sacramento, CA #Job #Jobs #CareerArc",38.5961116,-121.29696740000001
56811,"We're #hiring! Read about our latest #job opening here: LU09 - Manufacturing TechnicianI - https://t.co/SEcedXLmgl #KellyJobs #Carlsbad, CA",33.1412124,-117.32051229999999
154651,"#BrookingsDebate fun! (@ The Brookings Institution in Washington, DC) https://t.co/7viK9GR2y5",38.90874219,-77.04051634
203139,"Working (@ Independence Corrugated in Oak Creek, WI) https://t.co/t24GFaiW3Q",42.90891101,-87.91339999
193903,Property Tax Rates https://t.co/npRfF2PYC0,34.28665522,-118.45899658
87579,"#Kernersville, North Carolina #Nursing #Job: Full Time Home Health Registered Nurse at Kindred At Home https://t.co/1POOPTXyri #Jobs",36.119858799999996,-80.07365329999999
61584,"I'm at 2 Way Brewing Company in Beacon, NY https://t.co/M973zkaVaZ",41.5083391,-73.9809796
104446,My latest Palm Desert Mid-century photo shoot. #Palmsprings #palmdesert… https://t.co/TrabpDio7R,33.7255,-116.369
199662,"I'm at @BayStateCollege in Boston, MA https://t.co/NU0WmP9YHJ",42.35151064,-71.07298176
134555,Portable water filtration systems! Get your very own premium alkaline oxygen water filtration… https://t.co/hKm7z1yvlT,34.00562,-118.48686000000001
115741,"Can you recommend anyone for this #Manufacturing #job? https://t.co/6l1R1x6NbB #Jacksonville, FL #Hiring",30.3321838,-81.65565100000002
196416,"Just posted a photo @ Mobile, Alabama https://t.co/m5q4R0eQw6",30.6795,-88.1033
6921,"Want to work at Fresenius Medical Care? We're #hiring in #Petaluma, CA! Click for details: https://t.co/A7gjLG1agK #Pharmaceutical #Job",38.232417,-122.6366524
145775,"Quick one nighter with Finn included raw fish at a place that we love, but don't get out to very… https://t.co/oxmReaOsls",42.45225,-83.47165
2397,"Back at it again on the drop zone

#DZSOshit @ Sicily Drop Zone https://t.co/JYHYDqsrIO",35.15407535,-79.14205815
40734,"Weekend stash (@ The Dudes' Brewing Company in Torrance, CA) https://t.co/k7Mdih2sgS https://t.co/dI7gzzRgeb",33.84176437,-118.31127173
196374,"#BAYCITY, MI #Transportation #Job: Parts Delivery at O'Reilly Auto Parts https://t.co/YPSjtGlbYz #Jobs #Hiring #CareerArc",43.6242521,-83.90845090000002
42858,@washiiko is that good?,38.85540978,-94.80025884
49231,"While you &amp; your littles are out and about this weekend, make sure your pacis, sippy cups, toys… https://t.co/MufSyxlgni",30.097894,-95.613779
128777,"Want to work in #Columbia, MD? View our latest opening: https://t.co/w4FSmT5yqC #Retail #Job #Jobs #Hiring #CareerArc",39.215394700000004,-76.86028359999999
126350,"Can you recommend anyone for this #job? https://t.co/qWl1sZoQaW #ParkRidge, Illinois #Hiring #CareerArc",42.011141200000004,-87.84061920000002
101050,"#BusinessMgmt #Job in #Orlando, FL: Technician at Merlin Entertainments https://t.co/Wh9V9OVjqu #Jobs #Hiring #CareerArc",28.4630493,-81.46085600000002
40225,H @ Brooklyn Heights Promenade https://t.co/bA5BQs9rYc,40.6975,-73.9973
10251,"If you're a #Healthcare professional in #Methuen, MA, check out this #job: https://t.co/eIOwn0vnOr #Hiring https://t.co/qNj0StHS31",42.7262016,-71.19089240000001
118271,LA--&gt;NYC ✌🏼️✈️ shot by @jajajaredthomas @ Los Angeles International Airport (LAX) https://t.co/ZmaKKJRYBh,33.9442368,-118.3975983
6160,Closed Street Lights report at 469 Washington St https://t.co/rs5NBufoxI. Case resolved. replaced led acorn. https://t.co/8PJs9f6ku3,42.355171999999996,-71.061279
24372,From where I stand. New suede necklaces and earrings on the way! Plus some agate slices there… https://t.co/Xg47v7bbXn,35.485690000000005,-97.5394
126183,Cleared: Incident on #81Bus at Ocean Avenue: Forrest Street,40.711944,-74.075019
232,"Travel Registered Nurse - Supplemental Health Care: (#Toledo, OH) https://t.co/OF3ncekVWy #Healthcare #Job #Jobs #Hiring #CareerArc",41.673536600000006,-83.624201
62410,Conditions currently near I-70 Copper Mt area. #cowx Sent over the transom. https://t.co/amDf21it4g,39.82326838,-105.1582615
63364,T.G.I.F. 🙏🏼 #avoconda @ TOYZ autoart https://t.co/d9TSOQnbwT,45.50383163,-73.6435985
186032,"I'm at @MissouriWestern State University in Saint Joseph, MO https://t.co/3R87u4dsz5",39.75888447,-94.78557129
51133,Took Ralphie for an early birthday celebration with his friends to the dog mansion at Coindre… https://t.co/Brgw5tafmh,40.89472222,-73.43694444
150306,"""Green time, not screen time."" - #NatureBridge Student 
@GoldenGateNPS 

#LongLiveAwesome… https://t.co/NQa3W8Zxeg",37.80642,-122.43014
6368,"If you're a #BusinessMgmt professional in #SanAntonio, TX, check out this #job: https://t.co/dsjTCouk7w #Hiring https://t.co/ieOTVQIyzZ",29.4241219,-98.4936282
122968,"Favorite Health Care Staffing #Nursing : Nurse Practitioner | NP | CLIN... (#MALVERN, PA) https://t.co/bOHIN6VzPs https://t.co/dpjLaWxsA1",40.0362184,-75.5138118
89304,"Panera Bread: Baker - Night (#DearbornHeights, MI) https://t.co/Paiimr9w2e #Hospitality #parttime #Veterans #Job #Jobs #Hiring #CareerArc",42.327036799999995,-83.30148879999999
9037,"Finally, after a couple of months the music video for… https://t.co/Dzm87WNHwY",33.69740705,-117.9088377
30490,"Wait can we go back to San Diego...and also skip to July? 
🌴🌞🌴
#flashbackfriday #pacificocean… https://t.co/U0LgRjw3ZE",32.7957746,-117.2592068
89545,"Half-court, one hand and underhand. THE TRUTH #GOAT @ Alexandria, Virginia https://t.co/2Sdb4SmXBC",38.80472222,-77.04722221999998
83486,Just posted a photo @ Kristy's Whistle Stop https://t.co/qmWClyCOcS,40.281461,-76.92757400000002
77045,#Hospitality #Job: Barista (US) at Starbucks https://t.co/O753zTP5er #Veterans #Jobs #Hiring #CareerArc,33.3831468,-111.96472539999999
131711,"#cinemark #junglebook #excellentmovie #twothumbsup #familytime @ Los Angeles, California https://t.co/bvveJclQmN",34.0522,-118.243
163582,"We're #hiring! Click to apply: Payroll Administrator - https://t.co/AYFu4re5me #Accounting #WinstonSalem, NC #Job #Jobs #CareerArc",36.1426113,-80.33245140000001
178878,"Can you recommend anyone for this #Marketing #job? https://t.co/gpIIAJqIUE #LEXINGTON, MA #Hiring #CareerArc",42.443037200000006,-71.2289641
201714,This is how my morning is going. How bout you? #earlystart #science #realtimescience #massspec… https://t.co/40tJl90dGj,40.501277,-79.876772
103208,This #Retail #job might be a great fit for you: STORE MANAGER CANDIDATE - https://t.co/XuwzNf0aSM #Diversity IN https://t.co/6euZJihjF3,35.9078714,-75.6789905
46880,Aged on oak soaked mezcal - Drinking a Firebird by @RepriseBrewing at @reprisebrewing  — https://t.co/3gKHqiUGnK #photo,28.2471,-81.2825
22349,Custom venue concert shirt. Best thing I've ever purchased. Up the irons!! \m/ \m/ 🇬🇧 @ The Forum https://t.co/kA39GKkoez,33.9583,-118.34186000000001
156026,"CVS Health: Pharmacy Technician (#Lenexa, KS) https://t.co/OufqfFQoG7 #Healthcare #Job #Jobs #Hiring #CareerArc",38.9536174,-94.7335709
3164,Up to 47% Off Visit to 2016 Pasadena Showcase House of Design https://t.co/1qxOp4ngLf,34.1517,-118.165
155639,This is what we call a good start to the weekend! #boom @ Lake LBJ https://t.co/UaqN9dYDiS,30.67537222,-98.41999771
48906,"We're #hiring! Click to apply: Personal Assistant - https://t.co/2TUWT4jRdE #Healthcare #LaMirada, CA #Job #Jobs #CareerArc",33.9172357,-118.01200859999999
24330,Watch Live from stanforduniversity @ Stanford University https://t.co/4bFHJNBfec,37.42952854,-122.16736129
16747,Portals on the first night of Coachella. It's been an amazing day watching people interact with… https://t.co/HlYjQTor0b,33.74111828,-116.26432107
159851,"Loved seeing rei love up on Dante's Point! #throwbackthursday
.
.
.
.  #cascadiaexplored… https://t.co/kInEXz3WuE",36.2206,-116.7264
69144,Ready for action! #creativemusic #UnionArtsDC @ Union Arts DC https://t.co/60YCgP0qxM,38.9110299,-76.99742000000002
161027,After practice❗️👍🏽😎 @ Litchfield Village https://t.co/M5U7oBLGo5,33.52649,-112.35812
148030,So awesome! Thank you Harvey Mireles for using my photo of my Abuela hanging clothes in her back… https://t.co/kvtvVUaMx1,29.4167,-98.5
52329,"Dinner @ Little Italy, Manhattann https://t.co/VELry3IpfY",40.72236511,-74.00101044
179167,"We're #hiring! Read about our latest #job opening here: Tukatech Pattern Maker - Apparel - https://t.co/svgu2mkxv5 #LosAngeles, CA #Art",34.0522342,-118.24368490000002
4881,"If you're a #Nursing professional in #SevernaPark, MD, check out this #job: https://t.co/yo2LurmN9K #Hiring https://t.co/kModDs0WQC",39.070388,-76.54524090000001
165761,"HCR66 [NEW] Recognizing April 11-17, 2016 As &amp;quot;auctioneers Week&amp;quot; In The State Of Delaware. https://t.co/Qf3BWkFNi9",39.157354,-75.51957
106947,"If you're a #IT professional in #Montreal, Quebec, check out this #job: https://t.co/PX40R8gIiD #Hiring #CareerArc",45.5016889,-73.567256
149954,"Can you recommend anyone for this #Healthcare #job? https://t.co/mEhUj4riBQ #LosAngeles, CA #Hiring #CareerArc",34.0522342,-118.24368490000002
105483,"Want to work at Aerotek? We're #hiring in #SanDiego, CA! Click for details: https://t.co/3dOVMyEqN6 #SkilledTrade #Job #Jobs",32.715738,-117.1610838
85588,"Can you recommend anyone for this #Healthcare #job? https://t.co/oGiueuQYBi #GrandPrairie, TX #Hiring",32.7459645,-96.99778459999999
47189,"I'm at Scotiabank Theatre - @cineplexmovies for The Boss in Toronto, ON https://t.co/3M1dhpWKy9",43.64871502,-79.39094067000002
121498,"#Healthcare #Job in #Torrance, CA: Clinical Laboratory Scientist at Providence Health &amp; Services https://t.co/FDDahdMwO0 #Jobs #Hiring",33.83,-118.33
199380,https://t.co/OL5SE58VSb @AleMinnie_ @CCRhyder hey u shock of this and my like it,40.7544914,-73.9794095
178979,"See our latest #Braintree, MA #job and click to apply: Macy's South Shore Plaza: Assistant Store Manager - https://t.co/HZmUyLECuv #Retail",42.2217222,-71.0220568
89562,A little #Albany history on this fine day. Learning more about the Capital of #newyork for work… https://t.co/x7Lc3DSBVH,42.6598,-73.7813
112996,Oh what a night with my soon to be DOC 🍾❤️🎉🎈 @ Dallas Palms https://t.co/JZdKaR0Gs8,32.977990000000005,-96.85553
21270,So incredibly ecstatic to have not only won the Derby for the second… https://t.co/VRKzIBgLuR,35.8419171,-90.67201071
68459,"See our latest #Northridge, CA #job and click to apply: Quality Engineer Technician - https://t.co/7rLX2yZnfI #Aerospace #Hiring",34.22833,-118.53583
130253,"It's time folks. Wipe off the irons, clean out the golf bag and open a new box of balls. It's… https://t.co/iPSWWtJPO0",44.197071,-73.361828
32470,mems :( can't wait to see u peeps soon💕🤘🏻🎉 @ Coldstone https://t.co/JykpWmFBlP,38.98000931,-76.73351282
33571,😩Believe it or not...LMFAOOOOOO that screaming is me. When Drake came out last night at… https://t.co/awOX5AjbR9,43.64315935,-79.3793292
34768,Non-district game between Pace and Pensacola Catholic both teams are going into the district… https://t.co/5GCX3U0gGp,30.61451313,-87.15619418
102349,"Dre T + Tra Mason 🌀 @ Southern University and A&amp;M College - Baton Rouge, LA https://t.co/rB8a7DpTxo",30.52286796,-91.19185895
142618,"Snack time (@ Carl's Jr / Green Burrito - @carlsjr_clk in San Gabriel, CA) https://t.co/qBweAEvRqK",34.07462958,-118.09040385
158750,Just posted a photo @ Disney California Adventure https://t.co/3bqGMAwJMn,33.80762375,-117.9191409
38520,"I'm at The Tavern on 66 in East Hampton, CT w/ @gcordeiro https://t.co/mhgFd2ksgk",41.56681775,-72.53679375999998
194684,"This #Retail #job might be a great fit for you: Center Lead Consultant - https://t.co/Cg0NzzqWkM #Greeley, CO #Hiring #CareerArc",40.423291,-104.73790699999999
15983,"2 Otts in 1 night 😮 (@ Ott's Green Top Inn in West Berlin, NJ) https://t.co/t7O4yrTq3r",39.81889104,-74.92970824
8172,"#Nashville 🎤1️⃣0️⃣ (@ Bridgestone Arena - @brdgstonearena in Nashville, TN) https://t.co/Lv0Mic2B4G https://t.co/LzXA6V0M3S",36.1591088,-86.77853823
95234,"Interested in a #Hospitality #job near #HydePark, MA? This could be a great fit: https://t.co/Jx5tZeC5Sp #Hiring #CareerArc",42.2565289,-71.1240559
52831,#bobafix at #boilingpoint #dinner #milktea #boba #tgif #weekends @ Boiling Point https://t.co/DiRzqm5c4Z,33.760484999999996,-117.954668
112248,Lovely morning walk #discover #WhatsInBloom @chicagobotanic @ Chicago Botanic Garden https://t.co/kPR9tNIIbg,42.14858812,-87.78961803999998
62888,"Traffic Collision - No Injury: Watt Ave at Roseville Rd, North Highlands",38.657407,-121.38291299999999
151739,Roncalli golfers fight the smoke and do great. Ryan Gudenrath 2nd place with 78 Andrew Lamer 5th with 81. Way to battle boys. #gopride,41.30415476,-96.06391017
40914,Drinking a How Now by @SpoonwoodBrewin at @spoonwoodbrewin — https://t.co/Ie9wzbn212,40.3451,-80.01439999999998
192418,"Want to work at Fiserv? We're #hiring in #SiouxFalls, SD! Click for details: https://t.co/Usm98Y2Z1Z #IT #Job #Jobs https://t.co/9p4sXYTPh7",43.5445959,-96.7311034
178732,"Want to work at LexisNexis Risk? We're #hiring in #Alpharetta, GA! Click for details: https://t.co/w3zefsuQbB #Finance #Job #Jobs",34.07537620000001,-84.2940899
37571,"Water was so cold 
•
•
• 
Photo cred to: jaydelbaby @ Forney, Texas https://t.co/IJ3J0MC2xK",32.7515,-96.4672
128840,"🚦 @ Winter Park, Florida https://t.co/5eIf0gic4f",28.5962,-81.34650000000002
73393,"Want to work in #Arlington, VA? View our latest opening: https://t.co/AIOhS3e0sP #Hospitality #Job #Jobs #Hiring https://t.co/Uflc0bBzxs",38.879969700000004,-77.1067698
1503,Biden: I doubt pope embraces Sanders' policies https://t.co/8THruuwYY4,30.16880507,-95.48589783
105902,"See our latest #Bayport, NY #job and click to apply: Beauty Advisor - https://t.co/bFAKpBjYRk #Retail #Hiring #CareerArc",40.73843170000001,-73.0506656
24097,"Talent In These Streets
#Vegas @ Las Vegas Strip https://t.co/ohKlGdXpVw",36.12083333,-115.17222222
10006,See a virtual tour of my listing on 2800 South Grand Boulevard 203 #StLouis #MO https://t.co/AVmt2f1wDw #realestate https://t.co/m8xgt5gWb1,38.606,-90.2413
100376,I love being on tour and doing the post-game Pizza Parties so much that I decided to throw my… https://t.co/Z4lzHxRcaP,33.9906009,-118.46524850000002
166034,@johnb78 787-9 should be quieter,33.94067937,-118.39954609
124703,"Slow traffic in #St.Clair on US 11 SB between CO Hwy 23 and Argo Pkwy, delay of 9 mins #traffic https://t.co/ZmMl2wqD23",33.78181,-86.43149
93989,"Join the Genuine Parts NAPA team! See our latest #Transportation #job opening here: https://t.co/LGQvvWHDaI #Lackawanna, NY #Hiring",42.8256141,-78.82336640000001
122793,"If you're a #Healthcare professional in #Monterey, CA, check out this #job: https://t.co/W4rZnFzScE #MedField https://t.co/qsymRtlTmq",36.5790057,-121.91323799999999
95952,"The team, the team, the team! #GoBlue @ Michigan Big House https://t.co/e90zi2Q47P",42.26577527,-83.74881641
31050,HOLY SNAPS IT'S THA BOY  CODY!!!! LADIES AND GENTLEMEN THIS IS A PSA!!! IT'S SIGNATURE… https://t.co/j39FD1LLSo,30.35029434,-95.43221159
171765,"Interested in a #Sales #job near #RedwoodShores, CA? This could be a great fit: https://t.co/Yzkbnpaueu #Hiring #CareerArc",37.536413399999994,-122.2455364
78147,"Want to work in #Toronto, ON? View our latest opening: https://t.co/fy5FS9YXc8 #BusinessMgmt #Job #Jobs #Hiring #CareerArc",43.653226000000004,-79.3831843
21090,"#Hospitality #Job alert: General Manager | SONIC Drive-In | #Dyersburg, TN https://t.co/BBFoYffyzW #Jobs #Hiring",36.0459941,-89.40703959999999
78664,"I'm at Persado in New York, NY https://t.co/GDKLjUb8xA",40.7437216,-73.98733881
120047,#audreyhepburn #Kirs10JonesDesigns @ Castle Grayskull https://t.co/fk7nuVRc2q,44.75888,-85.62334
165061,Somewhere along the way from practicing 3 or 4 singles of HLRS (hanging leg raises) at the end… https://t.co/ZrQGJ1JEy0,30.2672,-97.7639
99877,"This #Sales #job might be a great fit for you: Store-Retail Team Leader - https://t.co/SvDAgCLqoA #FortWayne, IN #Hiring #CareerArc",41.07,-85.14
126653,"I'm at @Boscovs in Exton, PA https://t.co/6genJ5lr4b",40.03034191,-75.62495828
59498,"#dinner with my lil #family #TyLord #blessed @ Texas Steakhouse and Saloon, Princeston, WV https://t.co/KQ4qZioeaq",37.3606263,-81.05390855
80507,Surprise @TaraSnow03! Let the Philly birthday weekend celebration begin! Thanks to Cam for… https://t.co/pJUDP3wkjR,40.0331,-75.62779999999998
171233,"Want to work at Robert Half Technology? We're #hiring in #LosAngeles, CA! Click for details: https://t.co/TsOFpJk5DT #IT #Job #Jobs",34.057132700000004,-118.41484979999998
199440,Proud of where you come from? What better way to show your homestate pride. #locallygrown… https://t.co/QEIyBTt6Bq,34.7699814,-92.3352737
39836,"Mook is a sack chaser
He don't chase these bitches
He chase a check
Be like Mook 💯",35.019476,-78.9807431
